Apr 21 00:15:00 2016.png,1,6.266891767
Apr 21 00:15:30 2016.png,1,14.21987397
Apr 21 00:16:00 2016.png,1,0.579677366
Apr 21 00:16:30 2016.png,1,2.551564343
Apr 21 00:17:00 2016.png,1,8.970827499
Apr 21 00:17:30 2016.png,1,2.295331847
Apr 21 00:18:00 2016.png,1,8.009876179
Apr 21 00:18:30 2016.png,1,0.273704673
Apr 21 00:19:00 2016.png,1,0.267380049
Apr 21 00:19:30 2016.png,1,0.289864018
Apr 21 00:20:00 2016.png,1,0.276703457
Apr 21 00:20:30 2016.png,1,0.268066406
Apr 21 00:21:00 2016.png,1,0.256518094
Apr 21 00:21:30 2016.png,1,0.276496167
Apr 21 00:22:00 2016.png,1,0.273884323
Apr 21 00:22:30 2016.png,1,0.552273732
Apr 21 00:23:00 2016.png,1,0.588802698
Apr 21 00:23:30 2016.png,1,0.571768131
Apr 21 00:24:00 2016.png,1,0.265509839
Apr 21 00:24:30 2016.png,1,0.568939785
Apr 21 00:25:01 2016.png,1,0.566323334
Apr 21 00:25:30 2016.png,1,0.26556051
Apr 21 00:26:00 2016.png,0,0.573970003
Apr 21 00:26:30 2016.png,0,0.568562058
Apr 21 00:27:00 2016.png,0,0.55302458
Apr 21 00:27:30 2016.png,0,0.255255933
Apr 21 00:28:00 2016.png,0,0.897907761
Apr 21 00:28:30 2016.png,0,0.261142947
Apr 21 00:29:00 2016.png,0,0.261299565
Apr 21 00:29:30 2016.png,0,0.30667287
Apr 21 00:30:00 2016.png,0,0.266444944
Apr 21 00:30:30 2016.png,0,0.261543706
Apr 21 00:31:00 2016.png,0,0.294355284
Apr 21 00:31:30 2016.png,0,0.273815227
Apr 21 00:32:00 2016.png,0,0.266735149
Apr 21 00:32:30 2016.png,0,0.257614424
Apr 21 00:33:00 2016.png,0,0.273193359
Apr 21 00:33:30 2016.png,0,0.265717129
Apr 21 00:34:00 2016.png,0,0.263966686
Apr 21 00:34:30 2016.png,0,0.281521779
Apr 21 00:35:00 2016.png,0,0.278624337
Apr 21 00:35:30 2016.png,0,0.273336159
Apr 21 00:36:00 2016.png,0,0.278693433
Apr 21 00:36:30 2016.png,0,0.283746683
Apr 21 00:37:00 2016.png,0,0.55731777
Apr 21 00:37:30 2016.png,0,0.57523677
Apr 21 00:38:00 2016.png,0,0.569934773
Apr 21 00:38:30 2016.png,0,0.263777823
Apr 21 00:39:00 2016.png,0,0.565157908
Apr 21 00:39:30 2016.png,0,0.566005491
Apr 21 00:40:00 2016.png,0,0.531406619
Apr 21 00:40:30 2016.png,0,0.255283572
Apr 21 00:41:00 2016.png,0,0.260567143
Apr 21 00:41:30 2016.png,0,0.319907134
Apr 21 00:42:00 2016.png,0,0.538597251
Apr 21 00:42:30 2016.png,0,0.621858417
Apr 21 00:43:00 2016.png,0,0.2721477
Apr 21 00:43:30 2016.png,0,0.262764409
Apr 21 00:44:00 2016.png,0,0.299136756
Apr 21 00:44:30 2016.png,0,0.27272811
Apr 21 00:45:00 2016.png,0,0.262441959
Apr 21 00:45:30 2016.png,0,0.295207473
Apr 21 00:46:00 2016.png,0,0.275187942
Apr 21 00:46:30 2016.png,0,0.269093639
Apr 21 00:47:00 2016.png,0,0.2848338
Apr 21 00:47:30 2016.png,0,0.285722841
Apr 21 00:48:00 2016.png,0,0.271396853
Apr 21 00:48:30 2016.png,0,0.257420954
Apr 21 00:49:00 2016.png,0,0.268923202
Apr 21 00:49:30 2016.png,0,0.271042158
Apr 21 00:50:00 2016.png,0,0.554784235
Apr 21 00:50:30 2016.png,0,0.57299344
Apr 21 00:51:00 2016.png,0,0.569994657
Apr 21 00:51:30 2016.png,0,0.53848209
Apr 21 00:52:00 2016.png,0,0.88626732
Apr 21 00:52:30 2016.png,0,0.621144421
Apr 21 00:53:00 2016.png,0,0.566060768
Apr 21 00:53:30 2016.png,0,0.894669443
Apr 21 00:54:00 2016.png,0,0.264809662
Apr 21 00:54:30 2016.png,0,0.258977926
Apr 21 00:55:00 2016.png,0,0.305249484
Apr 21 00:55:30 2016.png,0,0.268232238
Apr 21 00:56:00 2016.png,0,0.261221256
Apr 21 00:56:30 2016.png,0,0.258033608
Apr 21 00:57:00 2016.png,0,0.274801002
Apr 21 00:57:30 2016.png,0,0.273994878
Apr 21 00:58:00 2016.png,0,0.264197008
Apr 21 00:58:30 2016.png,0,22.23892154
Apr 21 00:59:00 2016.png,0,17.25720445
Apr 21 00:59:30 2016.png,0,0.306410304
Apr 21 01:00:00 2016.png,0,0.30744675
Apr 21 01:00:30 2016.png,0,0.317088001
Apr 21 01:01:00 2016.png,1,0.302176997
Apr 21 01:01:30 2016.png,1,0.307419111
Apr 21 01:02:01 2016.png,1,0.59983509
Apr 21 01:02:30 2016.png,1,0.291144605
Apr 21 01:03:00 2016.png,1,0.599738355
Apr 21 01:03:30 2016.png,1,0.87006191
Apr 21 01:04:00 2016.png,1,0.303922833
Apr 21 01:04:30 2016.png,1,0.286551997
Apr 21 01:05:00 2016.png,1,0.293885429
Apr 21 01:05:30 2016.png,1,0.33939232
Apr 21 01:06:00 2016.png,1,0.564273474
Apr 21 01:06:30 2016.png,1,0.656273032
Apr 21 01:07:00 2016.png,1,0.287542379
Apr 21 01:07:30 2016.png,1,0.284483712
Apr 21 01:08:00 2016.png,1,0.324762308
Apr 21 01:08:30 2016.png,1,0.292402159
Apr 21 01:09:00 2016.png,1,0.289329673
Apr 21 01:09:30 2016.png,1,0.278997457
Apr 21 01:10:00 2016.png,1,0.298542527
Apr 21 01:10:30 2016.png,1,0.293088517
Apr 21 01:11:00 2016.png,1,0.286542784
Apr 21 01:11:30 2016.png,1,0.306714328
Apr 21 01:12:00 2016.png,1,0.306576135
Apr 21 01:12:30 2016.png,1,0.622636903
Apr 21 01:13:00 2016.png,1,0.568110628
Apr 21 01:13:30 2016.png,1,0.569639962
Apr 21 01:14:00 2016.png,1,0.290578014
Apr 21 01:14:30 2016.png,1,0.55002119
Apr 21 01:15:00 2016.png,1,0.868762898
Apr 21 01:15:30 2016.png,1,0.597725346
Apr 21 01:16:00 2016.png,1,0.607173128
Apr 21 01:16:30 2016.png,1,0.918447818
Apr 21 01:17:00 2016.png,1,0.579161446
Apr 21 01:17:30 2016.png,1,0.571634545
Apr 21 01:18:00 2016.png,1,0.275611733
Apr 21 01:18:30 2016.png,1,0.324688606
Apr 21 01:19:00 2016.png,1,0.284175081
Apr 21 01:19:30 2016.png,1,0.290780697
Apr 21 01:20:00 2016.png,1,0.361784161
Apr 21 01:20:30 2016.png,1,0.302024985
Apr 21 01:21:00 2016.png,0,0.297128353
Apr 21 01:21:30 2016.png,0,0.275749926
Apr 21 01:22:00 2016.png,0,0.299804688
Apr 21 01:22:30 2016.png,0,0.32562371
Apr 21 01:23:00 2016.png,0,0.317447302
Apr 21 01:23:30 2016.png,0,0.302540905
Apr 21 01:24:00 2016.png,0,0.310666642
Apr 21 01:24:30 2016.png,0,0.290513524
Apr 21 01:25:00 2016.png,0,0.306691296
Apr 21 01:25:30 2016.png,0,0.600627395
Apr 21 01:26:00 2016.png,0,0.30699532
Apr 21 01:26:30 2016.png,0,0.278458505
Apr 21 01:27:00 2016.png,0,0.564757149
Apr 21 01:27:30 2016.png,0,0.287634508
Apr 21 01:28:00 2016.png,0,0.470560326
Apr 21 01:28:30 2016.png,0,0.936035156
Apr 21 01:29:00 2016.png,0,0.286307857
Apr 21 01:29:30 2016.png,0,0.284221145
Apr 21 01:30:00 2016.png,0,0.276749521
Apr 21 01:30:30 2016.png,0,0.33261166
Apr 21 01:31:00 2016.png,0,0.286220335
Apr 21 01:31:30 2016.png,0,3.899745725
Apr 21 01:32:00 2016.png,0,17.09972914
Apr 21 01:32:30 2016.png,0,0.52061376
Apr 21 01:33:00 2016.png,0,0.310698887
Apr 21 01:33:30 2016.png,0,0.335384729
Apr 21 01:34:00 2016.png,0,0.355173939
Apr 21 01:34:30 2016.png,0,0.295400943
Apr 21 01:35:00 2016.png,0,0.275220187
Apr 21 01:35:30 2016.png,0,23.08259784
Apr 21 01:36:00 2016.png,1,4.950858638
Apr 21 01:36:30 2016.png,1,23.466456
Apr 21 01:37:00 2016.png,1,0.294548754
Apr 21 01:37:30 2016.png,1,0.580041274
Apr 21 01:38:00 2016.png,1,0.26632057
Apr 21 01:38:30 2016.png,1,0.249493293
Apr 21 01:39:00 2016.png,1,5.023865898
Apr 21 01:39:30 2016.png,1,0.555613392
Apr 21 01:40:00 2016.png,1,0.27600328
Apr 21 01:40:30 2016.png,1,0.900980248
Apr 21 01:41:00 2016.png,1,0.257485444
Apr 21 01:41:30 2016.png,1,0.25698795
Apr 21 01:42:00 2016.png,1,0.300435768
Apr 21 01:42:30 2016.png,1,0.260562537
Apr 21 01:43:00 2016.png,1,3.049648069
Apr 21 01:43:30 2016.png,1,0.523142689
Apr 21 01:44:00 2016.png,1,2.788472877
Apr 21 01:44:30 2016.png,1,0.270037957
Apr 21 01:45:00 2016.png,1,0.258250111
Apr 21 01:45:30 2016.png,1,0.286782319
Apr 21 01:46:00 2016.png,1,2.434920401
Apr 21 01:46:30 2016.png,1,15.10890054
Apr 21 01:47:00 2016.png,1,3.668171433
Apr 21 01:47:30 2016.png,1,15.08497015
Apr 21 01:48:00 2016.png,1,5.049251916
Apr 21 01:48:30 2016.png,1,1.206916089
Apr 21 01:49:00 2016.png,1,0.994149838
Apr 21 01:49:30 2016.png,1,0.760005159
Apr 21 01:50:00 2016.png,1,0.382107717
Apr 21 01:50:30 2016.png,1,0.699969598
Apr 21 01:51:00 2016.png,1,0.90368422
Apr 21 01:51:30 2016.png,1,0.3125
Apr 21 01:52:00 2016.png,1,0.262078051
Apr 21 01:52:30 2016.png,1,1.066783977
Apr 21 01:53:00 2016.png,1,0.279536409
Apr 21 01:53:30 2016.png,1,16.62785138
Apr 21 01:54:00 2016.png,1,0.435537662
Apr 21 01:54:30 2016.png,1,0.332026644
Apr 21 01:55:00 2016.png,1,0.287146226
Apr 21 01:55:30 2016.png,1,0.271410672
Apr 21 01:56:00 2016.png,1,0.589037625
Apr 21 01:56:30 2016.png,1,0.286436837
Apr 21 01:57:00 2016.png,1,0.278688827
Apr 21 01:57:30 2016.png,1,8.697228774
Apr 21 01:58:00 2016.png,1,29.04514298
Apr 21 01:58:30 2016.png,1,0.295041642
Apr 21 01:59:00 2016.png,1,0.312840876
Apr 21 01:59:30 2016.png,1,0.305452167
Apr 21 02:00:00 2016.png,1,0.300025796
Apr 21 02:00:30 2016.png,1,0.272562279
Apr 21 02:01:00 2016.png,1,0.286519752
Apr 21 02:01:30 2016.png,1,0.581238945
Apr 21 02:02:00 2016.png,1,0.280545217
Apr 21 02:02:30 2016.png,1,0.595666274
Apr 21 02:03:00 2016.png,1,0.860591097
Apr 21 02:03:30 2016.png,1,0.296828936
Apr 21 02:04:00 2016.png,1,0.27056309
Apr 21 02:04:30 2016.png,1,2.197518978
Apr 21 02:05:00 2016.png,1,0.280660377
Apr 21 02:05:30 2016.png,1,0.279702241
Apr 21 02:06:00 2016.png,1,0.332694575
Apr 21 02:06:30 2016.png,1,0.284681788
Apr 21 02:07:00 2016.png,1,0.280356353
Apr 21 02:07:30 2016.png,1,0.314526828
Apr 21 02:08:00 2016.png,1,0.291775685
Apr 21 02:08:30 2016.png,1,0.279121831
Apr 21 02:09:00 2016.png,1,0.271866708
Apr 21 02:09:30 2016.png,1,0.284465286
Apr 21 02:10:00 2016.png,1,0.285662957
Apr 21 02:10:30 2016.png,1,0.276703457
Apr 21 02:11:00 2016.png,0,0.304885576
Apr 21 02:11:30 2016.png,0,0.303356243
Apr 21 02:12:00 2016.png,0,0.287956958
Apr 21 02:12:30 2016.png,0,0.270774985
Apr 21 02:13:00 2016.png,0,0.277845851
Apr 21 02:13:30 2016.png,0,0.57722214
Apr 21 02:14:00 2016.png,0,0.278992851
Apr 21 02:14:30 2016.png,0,0.592708948
Apr 21 02:15:00 2016.png,0,0.58669756
Apr 21 02:15:30 2016.png,0,0.282415426
Apr 21 02:16:00 2016.png,0,0.59118422
Apr 21 02:16:30 2016.png,0,0.857477152
Apr 21 02:17:00 2016.png,0,0.580465065
Apr 21 02:17:30 2016.png,0,0.271217202
Apr 21 02:18:00 2016.png,0,0.651385613
Apr 21 02:18:30 2016.png,0,0.272893942
Apr 21 02:19:00 2016.png,0,0.276205963
Apr 21 02:19:30 2016.png,0,0.329810952
Apr 21 02:20:00 2016.png,0,0.28252598
Apr 21 02:20:30 2016.png,0,0.278624337
Apr 21 02:21:00 2016.png,0,0.313319944
Apr 21 02:21:30 2016.png,0,0.292696971
Apr 21 02:22:00 2016.png,0,0.284105985
Apr 21 02:22:30 2016.png,0,0.308754975
Apr 21 02:23:00 2016.png,0,0.296248526
Apr 21 02:23:30 2016.png,0,0.284543595
Apr 21 02:24:00 2016.png,0,0.296630859
Apr 21 02:24:30 2016.png,0,0.299228884
Apr 21 02:25:00 2016.png,0,0.290333874
Apr 21 02:25:30 2016.png,0,0.272152307
Apr 21 02:26:00 2016.png,0,0.27466281
Apr 21 02:26:30 2016.png,0,0.286266399
Apr 21 02:27:00 2016.png,0,0.569994657
Apr 21 02:27:30 2016.png,0,0.588678324
Apr 21 02:28:00 2016.png,0,0.585767062
Apr 21 02:28:30 2016.png,0,0.281710643
Apr 21 02:29:00 2016.png,0,0.58868293
Apr 21 02:29:30 2016.png,0,0.585826946
Apr 21 02:30:00 2016.png,0,0.57268481
Apr 21 02:30:30 2016.png,0,0.942175523
Apr 21 02:31:00 2016.png,0,0.277334537
Apr 21 02:31:30 2016.png,0,0.573325103
Apr 21 02:32:00 2016.png,0,0.615206736
Apr 21 02:32:30 2016.png,0,0.279273843
Apr 21 02:33:00 2016.png,0,0.281125626
Apr 21 02:33:30 2016.png,0,0.271829857
Apr 21 02:34:00 2016.png,0,0.291485481
Apr 21 02:34:30 2016.png,0,0.282424639
Apr 21 02:35:00 2016.png,0,0.27779518
Apr 21 02:35:30 2016.png,0,0.312274285
Apr 21 02:36:00 2016.png,0,0.296073482
Apr 21 02:36:30 2016.png,0,0.281512566
Apr 21 02:37:00 2016.png,0,0.301845335
Apr 21 02:37:30 2016.png,0,0.302531692
Apr 21 02:38:00 2016.png,0,0.575269015
Apr 21 02:38:30 2016.png,0,0.584380528
Apr 21 02:39:00 2016.png,0,0.586849573
Apr 21 02:39:30 2016.png,0,0.27971606
Apr 21 02:40:00 2016.png,0,0.584214696
Apr 21 02:40:30 2016.png,0,0.582897258
Apr 21 02:41:00 2016.png,0,0.55347601
Apr 21 02:41:30 2016.png,0,0.540909677
Apr 21 02:42:00 2016.png,0,0.274575287
Apr 21 02:42:30 2016.png,0,0.576342313
Apr 21 02:43:00 2016.png,0,0.556972288
Apr 21 02:43:30 2016.png,0,0.644932009
Apr 21 02:44:00 2016.png,0,0.277104216
Apr 21 02:44:30 2016.png,0,0.273732311
Apr 21 02:45:00 2016.png,0,0.316221993
Apr 21 02:45:30 2016.png,0,0.287551592
Apr 21 02:46:00 2016.png,0,0.281217755
Apr 21 02:46:30 2016.png,0,0.272092423
Apr 21 02:47:00 2016.png,0,0.292236328
Apr 21 02:47:30 2016.png,0,25.92935123
Apr 21 02:48:00 2016.png,0,0.295428582
Apr 21 02:48:30 2016.png,0,0.352552882
Apr 21 02:49:00 2016.png,0,0.299689527
Apr 21 02:49:30 2016.png,0,0.277592497
Apr 21 02:50:00 2016.png,0,0.549454599
Apr 21 02:50:30 2016.png,1,0.278688827
Apr 21 02:51:00 2016.png,1,0.272442512
Apr 21 02:51:30 2016.png,1,0.263980506
Apr 21 02:52:00 2016.png,1,0.572150464
Apr 21 02:52:30 2016.png,1,0.843330815
Apr 21 02:53:00 2016.png,1,0.277283866
Apr 21 02:53:30 2016.png,1,0.887819686
Apr 21 02:54:00 2016.png,1,0.265385466
Apr 21 02:54:30 2016.png,1,0.260166384
Apr 21 02:55:00 2016.png,1,0.256762235
Apr 21 02:55:30 2016.png,1,0.287247568
Apr 21 02:56:00 2016.png,1,0.261212043
Apr 21 02:56:30 2016.png,1,0.261078457
Apr 21 02:57:00 2016.png,1,0.295608233
Apr 21 02:57:30 2016.png,1,0.274704267
Apr 21 02:58:00 2016.png,1,0.267670254
Apr 21 02:58:30 2016.png,1,0.254878206
Apr 21 02:59:00 2016.png,1,0.26857772
Apr 21 02:59:30 2016.png,1,0.267154334
Apr 21 03:00:00 2016.png,1,0.270977668
Apr 21 03:00:30 2016.png,1,0.279826614
Apr 21 03:01:00 2016.png,1,0.284723246
Apr 21 03:01:30 2016.png,1,0.562587522
Apr 21 03:02:00 2016.png,1,0.567737507
Apr 21 03:02:30 2016.png,1,0.570109817
Apr 21 03:03:00 2016.png,1,0.264256891
Apr 21 03:03:30 2016.png,1,0.255656692
Apr 21 03:04:00 2016.png,1,0.531950177
Apr 21 03:04:30 2016.png,1,0.541296617
Apr 21 03:05:00 2016.png,1,0.297017799
Apr 21 03:05:30 2016.png,1,0.621987397
Apr 21 03:06:00 2016.png,1,0.262630823
Apr 21 03:06:30 2016.png,1,0.262709132
Apr 21 03:07:00 2016.png,1,0.25723209
Apr 21 03:07:30 2016.png,1,0.282903707
Apr 21 03:08:00 2016.png,1,0.264141731
Apr 21 03:08:30 2016.png,1,0.266822671
Apr 21 03:09:00 2016.png,1,0.292439011
Apr 21 03:09:30 2016.png,1,0.269328567
Apr 21 03:10:00 2016.png,1,0.26761037
Apr 21 03:10:30 2016.png,0,0.28476931
Apr 21 03:11:00 2016.png,0,0.275556456
Apr 21 03:11:30 2016.png,0,0.265933631
Apr 21 03:12:00 2016.png,0,0.256776054
Apr 21 03:12:30 2016.png,0,0.264892578
Apr 21 03:13:00 2016.png,0,0.26568949
Apr 21 03:13:30 2016.png,0,0.55969008
Apr 21 03:14:00 2016.png,0,0.569967018
Apr 21 03:14:30 2016.png,0,0.567336748
Apr 21 03:15:00 2016.png,0,9.590249116
Apr 21 03:15:30 2016.png,0,0.759655071
Apr 21 03:16:00 2016.png,0,9.716921249
Apr 21 03:16:30 2016.png,0,1.220468197
