Apr 22 00:58:30 2016.png,1,61.51564343
Apr 22 00:59:00 2016.png,1,66.70123176
Apr 22 00:59:30 2016.png,1,0.41637032
Apr 22 01:00:00 2016.png,1,9.646327756
Apr 22 01:00:30 2016.png,1,6.191433889
Apr 22 01:01:00 2016.png,1,0.514330594
Apr 22 01:01:30 2016.png,1,0.308704304
Apr 22 01:02:00 2016.png,1,8.533295254
Apr 22 01:02:30 2016.png,1,7.488516178
Apr 22 01:03:00 2016.png,1,0.384351047
Apr 22 01:03:30 2016.png,1,1.367003243
Apr 22 01:04:00 2016.png,1,0.401758734
Apr 22 01:04:30 2016.png,1,0.257559147
Apr 22 01:05:00 2016.png,1,0.694699845
Apr 22 01:05:30 2016.png,1,0.285197708
Apr 22 01:06:00 2016.png,1,12.13767228
Apr 22 01:06:30 2016.png,1,0.381550339
Apr 22 01:07:00 2016.png,1,0.321699034
Apr 22 01:07:30 2016.png,1,0.588102521
Apr 22 01:08:00 2016.png,1,0.266034972
Apr 22 01:08:30 2016.png,1,0.302715949
Apr 22 01:09:00 2016.png,1,0.286220335
Apr 22 01:09:30 2016.png,1,4.65555443
Apr 22 01:10:00 2016.png,1,1.12851931
Apr 22 01:10:30 2016.png,1,0.277564858
Apr 22 01:11:00 2016.png,0,0.276468529
Apr 22 01:11:30 2016.png,0,0.322468308
Apr 22 01:12:00 2016.png,0,0.278886903
Apr 22 01:12:30 2016.png,0,0.278301887
Apr 22 01:13:00 2016.png,0,0.269019937
Apr 22 01:13:30 2016.png,0,5.446938569
Apr 22 01:14:00 2016.png,0,0.293240529
Apr 22 01:14:30 2016.png,0,0.291508513
Apr 22 01:15:00 2016.png,0,0.312854695
Apr 22 01:15:30 2016.png,0,0.306391878
Apr 22 01:16:00 2016.png,0,0.2908544
Apr 22 01:16:30 2016.png,0,0.29617943
Apr 22 01:17:00 2016.png,0,0.312702683
Apr 22 01:17:30 2016.png,0,0.285400391
Apr 22 01:18:00 2016.png,0,0.297533719
Apr 22 01:18:30 2016.png,0,0.293507702
Apr 22 01:19:00 2016.png,0,0.61429927
Apr 22 01:19:30 2016.png,0,0.622982385
Apr 22 01:20:00 2016.png,0,0.588208468
Apr 22 01:20:30 2016.png,0,0.553300966
Apr 22 01:21:00 2016.png,0,0.26614092
Apr 22 01:21:30 2016.png,0,4.439434699
Apr 22 01:22:00 2016.png,0,0.331165242
Apr 22 01:22:30 2016.png,0,0.568152086
Apr 22 01:23:00 2016.png,0,0.635226268
Apr 22 01:23:30 2016.png,0,0.277633955
Apr 22 01:24:00 2016.png,0,0.277979437
Apr 22 01:24:30 2016.png,0,0.312440116
Apr 22 01:25:00 2016.png,0,0.290900464
Apr 22 01:25:30 2016.png,0,0.279642357
Apr 22 01:26:00 2016.png,0,0.270208395
Apr 22 01:26:30 2016.png,0,0.289472472
Apr 22 01:27:00 2016.png,0,0.286013045
Apr 22 01:27:30 2016.png,0,0.27842626
Apr 22 01:28:00 2016.png,0,0.305272516
Apr 22 01:28:30 2016.png,0,0.305535083
Apr 22 01:29:00 2016.png,0,0.577272811
Apr 22 01:29:30 2016.png,0,0.271304724
Apr 22 01:30:00 2016.png,0,0.284819981
Apr 22 01:30:30 2016.png,0,0.277306899
Apr 22 01:31:00 2016.png,0,0.279822008
Apr 22 01:31:30 2016.png,0,0.301974315
Apr 22 01:32:00 2016.png,0,0.56166163
Apr 22 01:32:30 2016.png,0,0.311859707
Apr 22 01:33:00 2016.png,0,0.911892873
Apr 22 01:33:30 2016.png,0,0.276864682
Apr 22 01:34:00 2016.png,0,0.276427071
Apr 22 01:34:30 2016.png,0,0.271433704
Apr 22 01:35:00 2016.png,0,0.298275354
Apr 22 01:35:30 2016.png,0,0.275957216
Apr 22 01:36:00 2016.png,0,0.277196344
Apr 22 01:36:30 2016.png,0,0.315982459
